product_id,category,brand,product_name,ingredients,product_rating
E102,에센스/세럼/앰플,아이소이,아크니닥터 1st 스피디 스팟,"['글리세린', '다마스크장미꽃오일', '흰버드나무잎추출물', '올리브나무잎추출물', '스페인감초뿌리추출물', '쇠뜨기추출물', '유채추출물', '약모밀추출물', '병풀추출물', '베타-글루칸', '밤껍질추출물', '붉나무충영추출물', '황금추출물', '모란뿌리추출물', '시트로넬올', '제라니올']",4.7
E103,에센스/세럼/앰플,센텔리안24,마데카 멜라 캡처 앰플 맥스 스페셜,"['식물성스쿠알란', '나이아신아마이드', '글리세린', '세테아레스-20', '페닐트라이메티콘', '참마뿌리추출물', '쇠비름추출물', '비파나무잎추출물', '병풀추출물', '카바카바잎/뿌리/줄기추출물', '포도씨추출물', '인삼열매추출물', '별꽃추출물', '삼백초추출물', '드럼스틱씨추출물', '마트리카리아꽃추출물', '수련추출물', '사과추출물', '무화과추출물', '인디안구스베리열매추출물', '올리브나무잎추출물', '유용성감초추출물', '녹차수', '아르간커넬오일', '소듐하이알루로네이트', '올리브오일', '라벤더오일', '캐모마일꽃오일', '오렌지껍질오일', '멕시칸주니퍼오일', '다마스크장미꽃수', '다마스크장미꽃오일', '비사보롤', '트라넥사믹애씨드', '마데카식애씨드', '아시아티코사이드', '다이페닐다이메티콘', '아시아틱애씨드', '폴리쿼터늄-51', '하이드로제네이티드폴리아이소부텐', '토코페릴아세테이트', '글라이코실트레할로오스', '멜라토닌', '소듐파이테이트', '하이드로제네이티드스타치하이드롤리세이트', '아데노신', '라피노오스', '바이오사카라이드검-1', '다이소듐이디티에이', '마데카소사이드', '시어버터', '폴리글리세릴-2다이폴리하이드록시스테아레이트', '데실글루코사이드', '베타-글루칸', '락토바실러스발효물', '쌀발효여과물', '3-O-에틸아스코빅애씨드', '다이소듐스테아로일글루타메이트', '알파-알부틴', '하이드롤라이즈드하이알루로닉애씨드', '글루타티온', '하이드롤라이즈드소듐하이알루로네이트', '하이알루로닉애씨드', '세라마이드엔피', '아스코빌테트라이소팔미테이트', '페룰릭애씨드', '아스코빌글루코사이드', '징크피씨에이', '티옥틱애씨드', '레티닐팔미테이트', '리보플라빈', '마그네슘아스코빌포스페이트', '메나다이온', '바이오틴', '사이아노코발아민', '소듐아스코빌포스페이트', '판토테닉애씨드', '폴릭애씨드', '피리독신', '스쿠알란', '향료', '하이드록시아세토페논', '글리세린', '카프릴릴글라이콜', '시트로넬올', '글리세린', '나이아신아마이드', '글리세린-3', '스핑고모나스발효추출물', '다시마추출물', '한련초잎추출물', '병풀추출물', '비파나무잎추출물', '쇠비름추출물', '포도뿌리추출물', '별꽃추출물', '미로탐누스 플라벨리폴리아잎/줄기추출물', '포도씨추출물', '삼백초추출물', '드럼스틱씨추출물', '마트리카리아꽃추출물', '수련추출물', '무화과추출물', '올리브오일', '라벤더오일', '캐모마일꽃오일', '오렌지껍질오일', '멕시칸주니퍼오일', '다이페닐다이메티콘', '아데노신', '다이소듐이디티에이', '비사보롤', '마데카식애씨드', '아시아티코사이드', '아시아틱애씨드', '프룩토올리고사카라이드', '베타-글루칸', '마데카소사이드', '하이드롤라이즈드하이알루로닉애씨드', '락토바실러스발효물', '데실글루코사이드', '쌀발효여과물', '글루타티온', '하이드롤라이즈드소듐하이알루로네이트', '세라마이드엔피', '티옥틱애씨드', '향료', '하이드록시아세토페논', '글리세린', '카프릴릴글라이콜']",4.8
E104,에센스/세럼/앰플,아누아,어성초 80 수분 진정 앰플,"['약모밀꽃/잎/줄기수', '글리세린', '소듐하이알루로네이트', '비피다발효용해물', '카카오추출물', '진흙버섯추출물', '베타인', '하이드록시에틸셀룰로오스', '글리세린', '덱스트린', '베타-글루칸', '토코페롤']",4.8
E105,에센스/세럼/앰플,토리든,셀메이징 비타C 브라이트닝 앰플,"['글리세린', '나이아신아마이드', '3-O-에틸아스코빅애씨드', '아이소프로필미리스테이트', '베타인', '에리스리톨', '아데노신', '알란토인', '토코페롤', '소듐아스코빌포스페이트', '아스코빌글루코사이드', '글리세린', '카프릴릴글라이콜', '참산호말추출물', '감태추출물', '개청각추출물', '겔리듐 카르틸라기네움추출물', '톳추출물', '다이소듐이디티에이', '페룰릭애씨드', '홀리바질잎추출물', '베르가모트오일', '인도멀구슬나무잎추출물', '인도멀구슬나무꽃추출물', '울금뿌리추출물']",4.7
E106,에센스/세럼/앰플,넘버즈인,9번 NMN BIO 리프팅 원액 에센스,"['글리세린', '하이드로제네이티드폴리', '글리세린-3', '펜타에리스리틸테트라에틸헥사노에이트', '나이아신아마이드', '하이드로제네이티드식물성오일', '시어버터', '소듐하이알루로네이트', '효모/구리발효물', '효모/철발효물', '효모/마그네슘발효물', '효모/실리콘발효물', '효모/아연발효물', '류코노스톡/무발효여과물', '흰목이버섯추출물', '해마토코쿠스 플루비알리스오일', '헵타소듐헥사카복시메틸다이펩타이드-12', '다이메티콘크로스폴리머', '암모늄아크릴로일다이메틸타우레이트/브이피코폴리머', '글리세린', '아데노신', '소듐파이테이트', '니코틴아마이드모노뉴클레오타이드', '아데노신트라이포스페이트', '하이드록시프로필사이클로덱스트린', '니코틴아마이드아데닌다이뉴클레오타이드', '베타-글루칸', '토코페롤', '팔미토일트라이펩타이드-5', '카퍼글루코네이트', '레스베라트롤', '카프릴로일다이펩타이드-17', '티옥틱애씨드', '글루타티온', '헤스페리딘메틸칼콘', '아스타잔틴', '소듐락테이트', '하이드록시에틸셀룰로오스', '아세틸다이펩타이드-1세틸에스터', '다이펩타이드다이아미노부티로일벤질아마이드다이아세테이트', '덱스트란', '헥사펩타이드-2', '마그네슘클로라이드', '테트라데실아미노부티로일발릴아미노부티릭우레아트라이플루오로아세테이트', '아세틸테트라펩타이드-5', '다이펩타이드-2', '아세틸헥사펩타이드-8', '팔미토일다이펩타이드-5다이아미노부틸로일하이드록시트레오닌', '바이오틴', '팔미토일테트라펩타이드-7', '바이오티노일트라이펩타이드-1', '아세틸테트라펩타이드-3', '토코페릴아세테이트', '팔미토일트라이펩타이드-8', '다이펩타이드-4', '헥사펩타이드-11', '펜타펩타이드-18', '트라이펩타이드-3', '에스에이치-데카펩타이드-7', '에스에이치-옥타펩타이드-4', '팔미토일트라이펩타이드-1', '아스코빅애씨드폴리펩타이드', '헥사펩타이드-9', '올리고펩타이드-3', '팔미토일헥사펩타이드-12', '트라이펩타이드-1', '팔미토일펜타펩타이드-4', '유비퀴논', '카퍼트라이펩타이드-1', '카페오일트라이펩타이드-1', '카페오일에스에이치-옥타펩타이드-4', '갈로일펜타펩타이드-33', '코질카복시다이펩타이드-23', '니코티노일트라이펩타이드-1', '옥타펩타이드-7', '올리고펩타이드-1', '에스에이치-데카펩타이드-9', '에스에이치-올리고펩타이드-9', '에스에이치-펜타펩타이드-19', '아스파라진', '글루타민', '올리고펩타이드-2', '에스에이치-올리고펩타이드-1', '에스에이치-올리고펩타이드-2', '에스에이치-폴리펩타이드-1', '에스에이치-폴리펩타이드-22', '에스에이치-폴리펩타이드-3', '아세틸옥타펩타이드-3', '아세틸테트라펩타이드-2', '아세틸테트라펩타이드-9', '카르노신', '노나펩타이드-1', '클로헥시딘디글루코네이트']",4.8
E107,에센스/세럼/앰플,바이오더마,하이드라비오 히알루,"['글리세린', '나이아신아마이드', '하이드롤라이즈드하이알루로닉애씨드', '프룩토올리고사카라이드', '카르노신', '아데노신', '향료', '사카라이드아이소머레이트', '소듐하이알루로네이트', '볼도잎추출물', '헥실데칸올', '카프릴릴글라이콜', '사과씨추출물', '유채스테롤', '토코페롤']",4.8
E108,에센스/세럼/앰플,딕셔니스트,아미노산 앰플,"['나이아신아마이드', '바실러스발효물', '베타인', '폴리글루타믹애씨드', '알지닌', '토코페롤', '글리세린', '글리세린-3', '콜레스테릴아이소스테아레이트', '소듐폴리아크릴로일다이메틸타우레이트', '콜레스테릴클로라이드', '콜레스테릴노나노에이트', '암모늄아크릴로일다이메틸타우레이트/브이피코폴리머', '글리세린']",4.9
E109,에센스/세럼/앰플,이즈앤트리,어니언 뉴페어 B5 앰플,"['나이아신아마이드', '트레할로오스', '베타인', '알지닌', '카프릴릴글라이콜', '하이드록시아세토페논', '알란토인', '양파추출물', '카페인', '아세틸글루코사민', '인도멀구슬나무꽃추출물', '암모늄아크릴로일다이메틸타우레이트/브이피코폴리머', '아데노신', '아이비고드열매추출물', '다이소듐이디티에이', '트라넥사믹애씨드', '페룰릭애씨드', '소듐하이알루로네이트', '하이드롤라이즈드하이알루로닉애씨드', '글리세린', '나이아신아마이드', '하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머', '소듐헤파린', '양파추출물', '비닐다이메티콘', '세테아릴올리베이트', '솔비톨', '바이오사카라이드검-1', '소듐폴리아크릴로일다이메틸타우레이트', '소듐아스코빌포스페이트', '인도멀구슬나무잎추출물', '인도멀구슬나무꽃추출물', '글리세린', '아데노신', '하이드록시에틸셀룰로오스', '아이비고드열매추출물', '다이소듐이디티에이', '베타인', '트라넥사믹애씨드', '알란토인', '약모밀추출물', '가지열매추출물', '트라이데세스-10', '하이알루로닉애씨드', '하이드롤라이즈드하이알루로닉애씨드', '소듐하이알루로네이트', '참산호말추출물', '홀리바질잎추출물', '울금뿌리추출물']",4.7
E110,에센스/세럼/앰플,디어클레어스,클레어스 미드나잇 블루 유스 액티베이팅 드롭,"['에스에이치-올리고펩타이드-1', '에스에이치-폴리펩타이드-1', '로우스위트블루베리추출물', '카프릴릴글라이콜', '글리세린', '구아이아줄렌', '글리세린', '아데노신']",4.8
E111,에센스/세럼/앰플,메디힐,티트리 진정 수분 세럼,"['글리세린', '티트리잎수', '소듐하이알루로네이트', '암모늄아크릴로일다이메틸타우레이트/브이피코폴리머', '글리세린', '알란토인', '티트리추출물', '티트리잎추출물', '베타-글루칸', '토코페롤', '징크피씨에이', '카프릴릴/카프릴글루코사이드', '세라마이드엔피']",4.7
E112,에센스/세럼/앰플,아이소이,모이스춰 닥터 장수진 수분앰플,"['글리세린', '베타인', '트레할로오스', '스쿠알란', '소듐하이알루로네이트', '하이드롤라이즈드하이알루로닉애씨드', '하이알루로닉애씨드', '소듐하이알루로네이트크로스폴리머', '하이드롤라이즈드글라이코사미노글리칸', '티트리잎추출물', '쇠비름추출물', '약모밀추출물', '흰버드나무껍질추출물', '오레가노잎추출물', '편백잎추출물', '락토바실러스/콩발효추출물', '육계나무껍질추출물', '알지닌', '마카다미아씨오일', '피토스핑고신', '세라마이드엔피', '포트마리골드꽃추출물', '황금추출물', '모란뿌리추출물', '스페인감초뿌리추출물']",4.8
E113,에센스/세럼/앰플,한율,쑥히알 세럼,"['글리세린', '소듐아크릴레이트크로스폴리머-2', '황해쑥잎수', '자일리톨', '암모늄아크릴로일다이메틸타우레이트/스테아레스-25크로스폴리머', '베타인', '스핑고모나스발효추출물', '세라마이드엔피', '글리세린', '향료', '피토스테롤', '소듐메타포스페이트', '알지닌', '글루타믹애씨드', '하이알루로닉애씨드', '이노시톨', '락토바실러스발효물', '말토덱스트린', '하이드롤라이즈드치자추출물', '소듐하이알루로네이트', '토코페롤']",4.8
E114,에센스/세럼/앰플,웰라쥬,원데이키트,"['소듐하이알루로네이트', '글리세린', '글리세레스-26', 'C12-14파레스-12', '인도멀구슬나무잎추출물', '인도멀구슬나무꽃추출물', '글리세린', '아데노신', '아이비고드열매추출물', '다이소듐이디티에이', '라벤더오일', '소듐하이알루로네이트', '가지열매추출물', '알로에베라꽃추출물', '홀리바질잎추출물', '글라이코실트레할로오스', '멕시칸치아씨추출물', '병풀추출물', '약모밀추출물', '울금뿌리추출물', '참산호말추출물', '아세틸글루타민', '소듐스테아로일글루타메이트', '글라이신', '알지닌', '히스티딘', '소듐피씨에이', '리솔레시틴', '토코페롤', '세라마이드엔피', '하이드롤라이즈드글라이코사미노글리칸', '소듐하이알루로네이트크로스폴리머', '하이드롤라이즈드하이알루로닉애씨드', '하이드록시프로필트라이모늄하이알루로네이트', '하이알루로닉애씨드', '소듐아세틸레이티드하이알루로네이트', '리날룰']",4.8
E115,에센스/세럼/앰플,에스네이처,아쿠아 스쿠알란 세럼 팩,"['글리세린', '베타인', '다시마추출물', '한련초잎추출물', '버지니아풍년화추출물', '소듐하이알루로네이트', '알란토인', '프룩토올리고사카라이드', '베타-글루칸', '하이드롤라이즈드하이알루로닉애씨드', '식물성스쿠알란', '하이드록시프로필트라이모늄하이알루로네이트', '소듐아세틸레이티드하이알루로네이트', '하이드롤라이즈드소듐하이알루로네이트', '하이알루로닉애씨드', '소듐하이알루로네이트크로스폴리머', '포타슘하이알루로네이트', '글리세린', '다이소듐이디티에이']",4.7
E116,에센스/세럼/앰플,스튜디오17,워터부스트 히알루론 수분세럼,"['글리세린', '나이아신아마이드', '트레할로오스', '알지닌', '베타인', '소듐하이알루로네이트', '글리세린', '아데노신', '자일리틸글루코사이드', '안하이드로자일리톨', '약모밀추출물', '다이소듐이디티에이', '글리세릴아크릴레이트/아크릴릭애씨드코폴리머', '자일리톨', '글루코오스', '락토바실러스발효용해물', '베타-글루칸', '검은귀리추출물', '하이드록시프로필트라이모늄하이알루로네이트', '소듐아세틸레이티드하이알루로네이트', '하이드롤라이즈드하이알루로닉애씨드', '하이알루로닉애씨드', '카프릴릴/카프릴글루코사이드', '소듐하이알루로네이트크로스폴리머', '포타슘하이알루로네이트']",4.8
E117,에센스/세럼/앰플,프리메라,비타티놀 바운시 리프트 세럼,"['글리세린', '메틸글루세스-20', '아스코빌글루코사이드', '나이아신아마이드', '카프릴릴메티콘', '하이드로제네이티드폴리아이소부텐', '하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머', '폴리아크릴레이트-13', '소듐스테아로일글루타메이트', '폴리아이소부텐', '폴리아크릴레이트크로스폴리머-6', '다이메틸아이소소바이드', '락토바실러스/콩추출물발효여과물', '해바라기씨오일', '돌콩오일', '만니톨', '수크로오스', '마이크로크리스탈린셀룰로오스', '스핑고모나스발효추출물', '글리세린', '소듐메타포스페이트', '당근추출물', '아데노신', '하이드록시피나콜론레티노에이트', '레티놀', '티타늄디옥사이드', '황색산화철', '엑토인', '베타-카로틴', '토코페롤', '소듐하이알루로네이트', '아세틸테트라펩타이드-11', '아라비아고무나무검']",4.8
E118,에센스/세럼/앰플,메디힐,비타민씨 브라이트닝 세럼 40,"['글리세린', '베타인', '나이아신아마이드', '인도멀구슬나무꽃추출물', '홀리바질잎추출물', '인도멀구슬나무잎추출물', '울금뿌리추출물', '참산호말추출물', '소듐하이알루로네이트', '하이드롤라이즈드하이알루로닉애씨드', '카카오추출물', '하이알루로닉애씨드', '암모늄아크릴로일다이메틸타우레이트/브이피코폴리머', '글리세린', '아데노신', '소듐하이알루로네이트크로스폴리머', '토코페롤', '하이드롤라이즈드글라이코사미노글리칸', '3-O-에틸아스코빅애씨드', '소듐파이테이트', '세라마이드엔피', '베타-글루칸', '덱스트린', '카프릴로일살리실릭애씨드', '글루코노락톤', '향료']",4.7
E119,에센스/세럼/앰플,나인위시스,하이드라 크림 앰플 더블,"['코코넛야자열매수', '글리세린', '소듐하이알루로 네이트', '바오밥나무씨추출물', '펜타에리스리틸테트라에틸헥사노에이트', '알로에베라잎추출물', '시어버터', '접시꽃추출물', '드럼스틱씨오일', '비피다발효여과물', '락토코쿠스발효물', '락토바실러스발효물', '자이언트켈프추출물', '하이알루로닉애씨드', '하이드록시프로필트라이모늄하이알루로네이트', '하이드롤라이즈드하이알루로닉애씨드', '하이드롤라이즈드소듐하이알루로네이트', '소듐아세틸레이티드하이알루로네이트', '하이드롤라이즈드글라이코사미노글리칸', '소듐하이알루로네이트크로스폴리머', '다이메틸실란올하이알루로네이트', '포타슘하이알루로네이트', '카프릴릴글라이콜', '스페인감초뿌리추출물', '루이보스추출물', '알지닌', '알란토인', '다이포타슘글리시리제이트', '글리세린', '소엽잎추출물', '몰약수지추출물', '모하비유카뿌리추출물']",4.8
E120,에센스/세럼/앰플,믹순,콩 에센스,"['락토바실러스/콩발효추출물', '락토바실러스/석류발효추출물', '효모/보리씨발효추출물', '병풀추출물', 'x']",4.7
E122,에센스/세럼/앰플,한율,어린쑥 속수분 쑥히알 세럼,"['글리세린', '소듐아크릴레이트크로스폴리머-2', '황해쑥잎수', '자일리톨', '암모늄아크릴로일다이메틸타우레이트/스테아레스-25크로스폴리머', '베타인', '스핑고모나스발효추출물', '세라마이드엔피', '글리세린', '향료', '피토스테롤', '소듐메타포스페이트', '알지닌', '글루타믹애씨드', '하이알루로닉애씨드', '이노시톨', '락토바실러스발효물', '말토덱스트린', '하이드롤라이즈드치자추출물', '소듐하이알루로네이트', '토코페롤']",4.8
E123,에센스/세럼/앰플,빌리프,NEW 빌리프 슈퍼 드랍스 비타C토닝세럼,"['나이아신아마이드', '글리세린', '레몬밤꽃/잎/줄기수', '로즈마리잎수', '타임잎추출물', '유칼립투스잎추출물', '폴스애플민트잎추출물', '로즈힙열매추출물', '베타인', '글루타티온', '효모발효여과물', '겨우살이추출물', '락토바실러스/콩발효추출물', '알란토인', '트레할로오스', '띠뿌리추출물', '암모늄폴리아크릴로일다이메틸타우레이트', '소듐글루코네이트', '피브이엠/엠에이코폴리머', '소듐하이알루로네이트', '하이드롤라이즈드옥수수전분', '수크로오스', '오렌지껍질오일', '라임전초오일', '로즈마리잎오일', '시트로넬올', '제라니올', '시트랄', '리날룰']",4.9
E124,에센스/세럼/앰플,아이소이,아크니닥터 1st 컨트롤 세럼,"['글리세린', '베타인', '마카다미아씨오일', '흰버드나무껍질추출물', '고삼뿌리추출물', '비타민나무열매추출물', '약모밀추출물', '다마스크장미꽃수', '레몬향티트리오일', '소듐하이알루로네이트', '알란토인', '서양송악추출물', '신선초추출물', '바오밥나무잎추출물', '밤껍질추출물', '병풀추출물', '알지닌', '포트마리골드꽃추출물', '황금추출물', '모란뿌리추출물', '스페인감초뿌리추출물', '시트랄']",4.7
E125,에센스/세럼/앰플,퍼셀,247 초유 포어 디펜스 장벽강화 미스트,"['비피다발효용해물', '락토바실러스발효용해물', '락토코쿠스발효용해물', '피키아발효용해여과물', '효모발효용해여과물', '초유', '클로렐라 불가리스추출물', '자일리톨', '백미꽃추출물', '접시꽃추출물', '하이알루로닉애씨드', '우유지질', '베타인', '글루코오스', '글리세린', '프룩토올리고사카라이드', '프룩토오스', '글리세린', '다이페닐다이메티콘', '아데노신', '소듐파이테이트', '베타-글루칸', '토코페롤', '마그네슘클로라이드', '테트라데실아미노부티로일발릴아미노부티릭우레아트라이플루오로아세테이트']",4.7
E126,에센스/세럼/앰플,바이오던스,포어 퍼펙팅 콜라겐 펩타이드 세럼,"['콜라겐수', '글리세린', '트라이프로필렌글라이콜', '나이아신아마이드', '트레할로오스', '소듐폴리아크릴로일다이메틸타우레이트', '알란토인', '글리세린', '하이드롤라이즈드하이알루로닉애씨드', '아데노신', '폴리쿼터늄-51', '다이소듐이디티에이', '글리세릴아크릴레이트/아크릴릭애씨드코폴리머', '카프릴릴글라이콜', '피브이엠/엠에이코폴리머', '사이아노코발아민', '황련뿌리추출물', '소듐하이알루로네이트', '하이드록시프로필트라이모늄하이알루로네이트', '토코페롤', '사카라이드아이소머레이트', '소듐아세틸레이티드하이알루로네이트', '콜라겐추출물', '하이알루로닉애씨드', '하이드롤라이즈드소듐하이알루로네이트', '소듐하이알루로네이트크로스폴리머', '실란트라이올', '포타슘하이알루로네이트', '하이드롤라이즈드엘라스틴', '엘라스틴', '수용성엘라스틴', '트라이펩타이드-1', '아세틸헥사펩타이드-8', '카퍼트라이펩타이드-1', '팔미토일트라이펩타이드-5', '에스에이치-올리고펩타이드-1', '펜타펩타이드-4', '팔미토일트라이펩타이드-38', '헥사펩타이드-9', '헥사펩타이드-12', '팔미토일펜타펩타이드-4']",4.8
E127,에센스/세럼/앰플,디오디너리,레티놀 1 인 스쿠알란,"['스쿠알란', '호호바씨오일', '레티놀', '토마토추출물', '로즈마리잎추출물', '하이드록시메톡시페닐데칸온', '비에이치티']",4.7
E128,에센스/세럼/앰플,제로이드,인텐시브 하이드레이팅 앰플,"['사카라이드아이소머레이트', '소듐하이알루로네이트']",4.8
E129,에센스/세럼/앰플,파티온,노스카나인 트러블 모공탄력 세럼,"['글리세린', '나이아신아마이드', '솔비톨', '베타인', '자일리틸글루코사이드', '클로렐라 불가리스추출물', '글루코오스', '트레할로오스', '소듐폴리아크릴로일다이메틸타우레이트', '알란토인', '프룩토올리고사카라이드', '프룩토오스', '글리세릴글루코사이드', '글리세린', '카페인', '다이포타슘글리시리제이트', '아데노신', '안하이드로자일리톨', '자일리톨', '글리세릴아크릴레이트/아크릴릭애씨드코폴리머', '올리브오일', '소듐하이알루로네이트', '소듐파이테이트', '베타-글루칸', '카프릴릴글라이콜', '사과추출물', '세라마이드엔피', '세라마이드에이피', '레틴알', '팔미토일펜타펩타이드-4', '하이드록시아세토페논', '소듐헤파린', '토코페롤', '쑥잎추출물']",4.9
E130,에센스/세럼/앰플,빌리프,슈퍼 드랍스 멀티7 히알루론세럼,"['글리세린', '베타인', '알란토인', '트레할로오스', '암모늄폴리아크릴로일다이메틸타우레이트', '효모발효여과물', '겨우살이추출물', '락토바실러스/콩발효추출물', '소듐하이알루로네이트', '띠뿌리추출물', '소듐글루코네이트', '말라카이트추출물', '피브이엠/엠에이코폴리머', '글리세릴아크릴레이트/아크릴릭애씨드코폴리머', '하이드롤라이즈드하이알루로닉애씨드', '레몬밤꽃/잎/줄기수', '로즈마리잎수', '타임잎추출물', '유칼립투스잎추출물', '하이알루로닉애씨드', '하이드롤라이즈드소듐하이알루로네이트', '하이드록시프로필트라이모늄하이알루로네이트', '소듐아세틸레이티드하이알루로네이트', '베타-글루칸', '폴스애플민트잎추출물', '로즈힙열매추출물', '글리세린', '소듐하이알루로네이트크로스폴리머', '오렌지껍질오일', '라임전초오일', '로즈마리잎오일', '시트로넬올', '제라니올', '시트랄', '리날룰']",4.9
E131,에센스/세럼/앰플,바이오힐보,NAD 프리즈셀 글로우 파워 세럼,"['글리세린', '글리세린-3', '아이리쉬모스추출물', '사탕수수추출물', '유럽밤나무씨추출물', '백미꽃추출물', '접시꽃추출물', '해마토코쿠스 플루비알리스추출물', '로즈마리잎추출물', '콜라겐추출물', '수용성콜라겐', '메틸글루세스-20', '글리세릴폴리메타크릴레이트', '암모늄폴리아크릴로일다이메틸타우레이트', '알란토인', '글리세린', '다이펩타이드-15', '아데노신', '피브이엠/엠에이코폴리머', '베타-글루칸', '니코틴아마이드아데닌다이뉴클레오타이드', '카프릴로일살리실릭애씨드', '사이아노코발아민', '세라마이드엔피', '토코페롤', '나이아신아마이드', '글루타티온', '엑토인', '레스베라트롤', '스쿠알란', '아스타잔틴', '암모늄아크릴로일다이메틸타우레이트/브이피코폴리머', '하이드록시에틸셀룰로오스', '폴리아크릴레이트크로스폴리머-6', '소듐디엔에이', '알지닌', '아스코빅애씨드폴리펩타이드', '소듐하이알루로네이트크로스폴리머', '카프릴릴글라이콜', '엘라스틴', '하이드록시아세토페논', '트라이펩타이드-10시트룰린', '다이소듐이디티에이']",4.8
